customer_id,join_date,last_purchase_date,age,gender,location,responded_to_Buy_One_Get_One,responded_to_Discount,responded_to_Free_Shipping,Buy_One_Get_One_response_date,Discount_response_date,Free_Shipping_response_date,number_of_site_visits,number_of_emails_opened,number_of_clicks,customer_life_months,total_spend,monthly_spend,CLV,Recency,Frequency
157,2022-08-14,2022-12-09,43.0,Female,Perezborough,1,1,1,2022-12-04,2022-10-14,2022-12-03,19,12,8.0,3.9,14982.85,3841.7564102564106,7631.0,574,6.153846153846154
158,2023-08-21,2024-01-28,60.0,Female,Burnston,0,0,0,,,,67,9,4.0,5.333333333333333,13787.39,2585.135625,34869.498064979605,159,2.8125
159,2022-03-27,2023-08-20,53.0,Female,Victorchester,0,0,0,,,,24,8,3.0,17.033333333333335,10889.130000000001,639.2835616438356,8622.950649141665,320,0.821917808219178
160,2020-04-12,2023-03-10,39.0,Female,West John,1,0,0,2020-09-12,,,87,85,24.0,35.4,1706.63,48.20988700564972,650.2771248825246,483,0.02824858757062147
161,2022-05-12,2023-07-06,52.0,Male,West Jenniferborough,0,1,0,,2023-05-09,,165,40,9.0,14.0,4916.35,351.16785714285714,4736.713539014377,365,0.42857142857142855
162,2022-11-06,2023-12-25,67.0,Female,Stonemouth,1,2,1,2023-01-28,2023-07-07,2023-09-05,82,76,6.0,13.8,10525.31,762.7036231884057,10287.697193032589,193,1.5217391304347825
163,2021-06-09,2024-02-20,48.0,Male,Oneillview,0,1,0,,2023-04-28,,159,123,22.0,32.86666666666667,9899.17,301.19178498985804,4062.6132966975797,136,0.5476673427991886
164,2021-10-27,2021-11-21,60.0,Male,Port Stephenland,0,0,0,,,,2,4,1.0,0.8333333333333334,2660.63,3192.756,7631.0,957,4.8
165,2023-06-09,2023-06-23,39.0,Female,North Joseph,1,1,1,2023-06-18,2023-06-13,2023-06-12,5,1,1.0,0.4666666666666667,12416.58,26606.957142857143,7631.0,378,47.14285714285714
166,2022-05-26,2022-07-21,53.0,Female,New Janice,0,1,0,,2022-06-12,,18,8,1.0,1.8666666666666667,169.78,90.95357142857142,1226.8235957374793,715,0.5357142857142857
167,2023-08-26,2024-02-03,54.0,Male,Crawfordberg,1,1,0,2023-09-25,2023-12-21,,2,16,8.0,5.366666666666666,11169.97,2081.3608695652174,28074.352506680814,153,2.7950310559006213
168,2023-08-26,2023-11-06,67.0,Female,West Justinbury,0,0,2,,,2023-09-17,34,6,4.0,2.4,3940.59,1641.9125000000001,7631.0,242,2.916666666666667
169,2023-06-13,2023-09-18,43.0,Male,East Virginia,0,0,2,,,2023-08-16,40,5,1.0,3.2333333333333334,14318.18,4428.303092783505,7631.0,291,6.494845360824742
170,2020-04-05,2023-07-22,55.0,Female,Chelseaview,1,0,0,2023-03-13,,,363,139,69.04999999999927,40.1,12608.960000000001,314.43790523690774,4241.28305771756,349,0.6234413965087282
171,2020-09-11,2020-12-20,43.0,Female,Jerryhaven,0,0,0,,,,41,8,7.0,3.3333333333333335,3652.72,1095.8159999999998,7631.0,1293,2.4
172,2021-10-02,2022-06-03,33.0,Female,North Kellyfort,0,1,1,,2022-02-25,2021-12-25,39,4,20.0,8.133333333333333,9267.369999999999,1139.4307377049179,15369.16574873317,763,1.3524590163934427
173,2023-03-30,2023-09-20,41.0,Female,West Theresachester,0,0,1,,,2023-06-28,12,27,1.0,5.8,9844.17,1697.2706896551724,22893.567539102572,289,3.2758620689655173
175,2020-10-09,2022-08-09,18.0,Female,North Paul,0,1,1,,2021-12-02,2020-10-17,133,79,6.0,22.3,7633.89,342.3269058295964,4617.462722256813,696,0.49327354260089684
176,2021-05-07,2023-06-21,43.0,Female,Lake Christina,0,0,0,,,,15,27,69.04999999999927,25.833333333333332,7278.34,281.7421935483871,3800.268263588141,380,0.503225806451613
177,2020-01-14,2021-01-28,63.0,Male,East James,0,0,0,,,,105,42,12.0,12.666666666666666,5579.57,440.4923684210526,5941.563622332649,1254,0.7894736842105263
178,2021-10-01,2023-02-12,52.0,Male,Port Heather,0,0,0,,,,188,1,36.0,16.633333333333333,11002.66,661.4825651302606,8922.381016209689,509,1.4428857715430863
179,2020-08-22,2023-11-12,31.0,Female,Owensberg,0,2,0,,2023-09-21,,93,30,69.04999999999927,39.233333333333334,10009.82,255.13559898045878,3441.3862812155244,236,0.356839422259983
180,2022-05-28,2023-10-13,35.0,Female,Lake Jeremyport,0,1,1,,2022-11-03,2022-10-09,132,9,10.0,16.766666666666666,17080.33,1018.7075546719683,13740.795942346083,266,1.4910536779324057
181,2022-11-19,2023-03-20,60.0,Female,West Kathleenland,0,0,0,,,,48,3,1.0,4.033333333333333,4473.24,1109.0677685950413,14959.616059198459,473,1.7355371900826446
182,2022-02-14,2023-01-22,22.0,Male,North Betty,1,0,1,2022-07-12,,2022-03-04,127,40,15.0,11.4,12659.31,1110.465789473684,14978.473207678871,530,1.9298245614035088
183,2023-03-09,2023-05-15,65.0,Male,Evanston,1,0,0,2023-04-03,,,28,5,1.0,2.2333333333333334,3627.69,1624.3388059701492,7631.0,417,4.477611940298507
184,2021-09-18,2023-10-09,43.0,Female,Lake Deanside,0,1,0,,2023-09-24,,22,100,46.0,25.033333333333335,5851.13,233.7335552596538,3152.7056739420786,270,0.19973368841544606
186,2021-10-05,2023-09-25,35.0,Male,Brandonport,1,0,2,2023-03-23,,2023-02-20,308,2,21.0,24.0,10108.53,421.18875,5681.187540447198,284,0.75
188,2022-11-10,2023-05-28,45.0,Female,Jessicashire,1,0,1,2023-02-17,,2022-12-18,89,14,12.0,6.633333333333334,8076.63,1217.5824120603015,16423.31146989237,404,1.9597989949748742
189,2022-01-21,2023-02-20,53.0,Male,Allenview,0,0,1,,,2022-07-15,43,37,1.0,13.166666666666666,9316.05,707.5481012658228,9543.734150493014,501,1.2151898734177216
190,2020-03-20,2021-03-18,66.0,Male,Port Tyler,1,0,0,2020-06-05,,,107,45,4.0,12.1,2424.97,200.41074380165287,2703.2322697548443,1205,0.8264462809917356
191,2023-08-19,2024-04-14,43.0,Male,Jaredchester,0,1,1,,2024-03-25,2024-01-07,66,2,10.0,7.966666666666667,877.18,110.10627615062761,1485.164084254349,82,0.37656903765690375
192,2022-03-02,2023-03-22,43.0,Female,South Stephanieborough,1,0,1,2023-03-01,,2022-07-27,42,28,16.0,12.833333333333334,8480.02,660.7807792207792,8912.915005151684,471,1.1688311688311688
193,2023-06-12,2023-12-31,42.0,Male,Johnsonfort,0,0,0,,,,97,23,2.0,6.733333333333333,4082.63,606.3311881188118,8178.473882137497,187,0.8910891089108911
194,2024-04-22,2024-05-13,42.0,Female,Parkfurt,0,0,0,,,,4,2,1.0,0.7,4375.3099999999995,6250.442857142857,7631.0,53,12.857142857142858
195,2020-04-03,2023-05-04,37.0,Male,Bullockburgh,3,0,0,2023-01-01,,,363,99,29.0,37.53333333333333,1031.71,27.48783303730018,370.76853207832033,428,0.05328596802841919
196,2021-02-19,2022-07-08,44.0,Male,Maxwellmouth,0,1,0,,2021-08-30,,33,12,19.0,16.8,5652.58,336.4630952380952,4538.368948569888,728,0.5952380952380952
197,2020-09-04,2022-07-24,30.0,Male,Jenningsfort,0,0,1,,,2021-08-22,170,122,51.0,22.933333333333334,942.22,41.08517441860465,554.1757252634993,712,0.0436046511627907
198,2020-04-24,2020-05-24,35.0,Female,Feliciashire,0,0,0,,,,3,3,2.0,1.0,12443.52,12443.52,7631.0,1503,21.0
199,2020-03-04,2020-07-17,20.0,Female,North Johnfurt,0,0,2,,,2020-05-22,9,8,11.0,4.5,4361.54,969.2311111111111,13073.43492023051,1449,3.111111111111111
200,2024-04-02,2024-05-27,38.0,Female,Johnville,0,0,2,,,2024-05-17,17,5,4.0,1.8333333333333333,1961.33,1069.8163636363636,7631.0,39,3.8181818181818183
201,2023-04-12,2023-09-27,26.0,Female,Port Jason,1,0,1,2023-04-23,,2023-09-10,45,9,9.0,5.6,1950.08,348.22857142857146,4697.067101691883,282,0.8928571428571429
202,2023-11-17,2024-04-05,32.0,Female,Andersonhaven,0,0,1,,,2023-12-12,16,6,6.0,4.666666666666667,8409.93,1802.127857142857,24307.9292319484,91,3.4285714285714284
203,2021-10-09,2022-04-16,58.0,Female,Colemanhaven,1,0,0,2022-02-15,,,64,32,10.0,6.3,9044.25,1435.595238095238,19363.96871899355,811,2.2222222222222223
204,2020-12-28,2021-12-15,67.0,Male,East Adam,0,1,2,,2021-11-10,2021-05-02,130,19,2.0,11.733333333333333,7112.27,606.1593750000001,8176.156387784006,933,0.6818181818181819
205,2020-04-10,2021-02-07,43.0,Male,West David,0,0,0,,,,54,35,9.0,10.1,1867.06,184.85742574257426,2493.441963698831,1244,0.39603960396039606
206,2020-03-16,2024-05-22,56.0,Female,Port Phillipville,0,0,0,,,,273,139,14.0,50.93333333333333,8607.07,168.9869764397906,2279.37404559733,44,0.19633507853403143
208,2022-11-19,2023-02-14,52.0,Male,Williamside,0,0,1,,,2022-11-23,11,10,1.0,2.9,19548.98,6741.027586206897,7631.0,507,8.620689655172415
209,2020-12-15,2021-06-11,43.0,Male,Kevinview,0,0,1,,,2021-01-06,27,9,13.0,5.933333333333334,6538.76,1102.038202247191,14864.798035805969,1120,1.6853932584269662
210,2021-04-10,2024-01-19,47.0,Male,Smithhaven,0,1,1,,2021-09-16,2023-01-10,114,13,56.0,33.8,5088.24,150.5396449704142,2030.5479558731372,168,0.2366863905325444
211,2022-09-18,2023-01-06,38.0,Male,South John,1,0,0,2022-10-20,,,26,7,4.0,3.6666666666666665,3663.49,999.1336363636364,7631.0,546,2.4545454545454546
212,2020-11-05,2024-01-19,43.0,Female,Lake Cheryl,0,1,1,,2022-02-17,2023-03-03,174,139,12.0,39.0,1765.5,45.26923076923077,610.6122013272736,168,0.07692307692307693
213,2021-06-10,2023-01-17,19.0,Female,Port David,2,1,0,2022-07-17,2021-11-21,,195,9,50.0,19.533333333333335,356.72,18.262116040955632,246.3278188557459,535,0.051194539249146756
214,2022-04-02,2022-08-26,25.0,Male,Johnsonstad,1,1,0,2022-07-10,2022-07-23,,40,3,4.0,4.866666666666666,1900.02,390.4150684931507,5266.097973239141,679,1.0273972602739727
215,2023-02-23,2024-04-04,36.0,Female,East Lisatown,1,0,0,2023-04-06,,,107,75,14.0,13.533333333333333,3060.24,226.12610837438422,3050.0929321269014,92,0.2955665024630542
216,2024-05-19,2024-05-30,22.0,Female,South Charlesbury,0,0,0,,,,3,1,1.0,0.36666666666666664,13397.5,36538.63636363637,7631.0,36,46.36363636363637
217,2022-12-14,2023-02-05,39.0,Female,East Ryan,0,0,0,,,,2,5,4.0,1.7666666666666666,16493.86,9336.147169811322,7631.0,516,13.584905660377359
218,2020-05-17,2021-01-07,69.0,Female,Lake Christopher,0,1,0,,2020-09-30,,52,31,12.0,7.833333333333333,6377.83,814.1910638297873,10982.183468512007,1275,1.5319148936170213
219,2023-09-20,2024-01-04,26.0,Male,Carolynborough,0,0,0,,,,3,20,1.0,3.533333333333333,2378.43,673.1405660377359,7631.0,183,2.2641509433962264
220,2021-04-19,2023-11-17,63.0,Male,East Victoriaberg,1,1,1,2022-11-25,2023-06-20,2021-10-29,275,58,69.04999999999927,31.4,1209.4499999999998,38.517515923566876,519.5419667641756,231,0.06369426751592357
221,2023-12-06,2023-12-18,23.0,Female,Scottmouth,2,0,0,2023-12-10,,,2,1,1.0,0.4,12733.6,31834.0,7631.0,200,50.0
222,2022-07-16,2022-10-29,36.0,Male,Randymouth,0,0,1,,,2022-10-06,40,7,2.0,3.5,7740.0,2211.4285714285716,7631.0,615,4.285714285714286
223,2021-06-30,2023-04-29,34.0,Female,South Harold,0,0,2,,,2022-08-21,241,132,3.0,22.266666666666666,11698.89,525.3992514970059,7086.826705046309,433,1.122754491017964
224,2023-03-01,2023-09-13,69.0,Male,North Janice,0,0,0,,,,57,36,11.0,6.533333333333333,10108.3,1547.188775510204,20869.19366708709,296,2.295918367346939
226,2021-06-11,2022-03-02,20.0,Female,Port Marcus,1,0,1,2021-11-02,,2021-09-28,85,42,20.0,8.8,10897.16,1238.3136363636363,16702.943756391767,856,2.2727272727272725
227,2022-10-16,2023-09-05,65.0,Male,Bridgetland,0,0,0,,,,118,44,23.0,10.8,2171.1600000000003,201.03333333333336,2711.6300436512174,304,0.4629629629629629
228,2022-02-24,2022-02-28,43.0,Female,Taylormouth,0,0,0,,,,1,1,1.0,0.13333333333333333,10009.87,75074.02500000001,7631.0,858,120.0
229,2021-06-16,2022-08-17,43.0,Female,North Sheriville,1,0,0,2022-07-26,,,166,40,2.0,14.233333333333333,5863.43,411.9505854800937,5556.578929302923,688,0.9133489461358314
230,2021-02-05,2022-01-28,18.0,Female,Matthewberg,0,0,1,,,2021-12-23,13,30,13.0,11.9,4646.94,390.4991596638655,5267.232233618428,889,0.6722689075630252
233,2020-12-26,2021-06-12,23.0,Female,Ibarrashire,1,0,1,2021-01-01,,2020-12-31,73,5,13.0,5.6,5184.68,925.8357142857144,12488.097852805975,1119,2.3214285714285716
234,2023-11-04,2024-01-31,27.0,Female,Ericville,0,0,2,,,2023-12-20,28,7,3.0,2.933333333333333,65.94,22.479545454545455,303.2144461391243,156,0.34090909090909094
235,2023-02-25,2023-03-27,63.0,Male,South Danielle,1,0,1,2023-03-02,,2023-02-27,8,5,2.0,1.0,6220.59,6220.59,7631.0,466,11.0
236,2024-04-27,2024-05-16,47.0,Male,New John,0,0,1,,,2024-05-05,7,2,1.0,0.6333333333333333,4127.72,6517.452631578948,7631.0,50,15.789473684210527
237,2022-12-15,2023-05-10,27.0,Female,Abigailborough,0,0,1,,,2023-01-23,2,7,7.0,4.866666666666666,811.03,166.65,2247.8518327365714,422,0.20547945205479454
238,2023-06-13,2024-02-03,29.0,Male,West Angela,0,0,0,,,,81,2,10.0,7.833333333333333,5608.51,715.98,9657.467477964177,153,1.2765957446808511
239,2023-02-10,2024-05-24,43.0,Male,Whiteport,0,3,1,,2024-05-04,2024-02-13,182,52,5.0,15.633333333333333,17959.36,1148.786353944563,15495.358602682563,42,1.4072494669509594
240,2023-12-19,2024-01-13,43.0,Male,Nicholeville,0,1,0,,2024-01-04,,4,3,1.0,0.8333333333333334,9499.28,11399.136,7631.0,174,20.4
241,2023-04-23,2023-07-05,52.0,Male,West Glenn,2,1,1,2023-06-22,2023-06-09,2023-05-13,16,8,4.0,2.433333333333333,9312.0,3826.8493150684935,7631.0,366,6.164383561643836
242,2022-01-24,2022-01-27,23.0,Female,Tammyview,0,0,1,,,2022-01-25,1,1,1.0,0.1,2111.04,21110.399999999998,7631.0,890,60.0
243,2024-04-28,2024-05-09,59.0,Male,Tylerport,1,0,0,2024-05-07,,,4,1,1.0,0.36666666666666664,12040.0,32836.36363636364,7631.0,57,62.727272727272734
244,2023-12-23,2024-03-11,69.0,Male,West Taylorhaven,1,0,0,2023-12-29,,,25,11,6.0,2.6333333333333333,14917.22,5664.767088607595,7631.0,116,8.734177215189874
245,2022-11-11,2024-04-27,54.0,Male,South James,1,0,0,2022-12-15,,,161,12,11.0,17.766666666666666,6018.03,338.72589118198874,4568.890580790649,69,0.6191369606003753
246,2024-03-13,2024-04-08,23.0,Male,West Ryanberg,0,1,0,,2024-04-05,,7,1,1.0,0.8666666666666667,10235.53,11810.226923076923,7631.0,88,24.23076923076923
247,2020-11-24,2024-04-06,20.0,Male,North Katherineberg,0,0,0,,,,206,61,69.04999999999927,40.96666666666667,2247.75,54.867778681855164,740.0818293920954,90,0.07323026851098453
248,2022-08-30,2022-09-03,67.0,Male,East Robertoview,0,1,0,,2022-09-01,,1,1,1.0,0.13333333333333333,8500.77,63755.775,7631.0,671,97.5
249,2020-07-09,2022-01-23,37.0,Male,Brianhaven,0,0,0,,,,33,111,29.0,18.766666666666666,10380.45,553.132326820604,7460.903177855019,894,1.0657193605683837
250,2022-09-03,2023-04-07,60.0,Male,Emilyton,0,0,0,,,,42,13,12.0,7.2,14148.68,1965.0944444444444,26506.097500419433,455,2.9166666666666665
251,2021-05-27,2021-09-09,41.0,Female,Lake Williamfurt,0,0,1,,,2021-06-05,13,3,3.0,3.5,12911.0,3688.8571428571427,7631.0,1030,5.428571428571429
252,2020-10-04,2022-09-05,55.0,Female,Jonathanfurt,0,0,0,,,,104,54,15.0,23.366666666666667,5585.67,239.04436519258203,3224.34032045302,669,0.42796005706134094
253,2023-01-15,2023-10-07,43.0,Female,Brownbury,1,1,1,2023-07-10,2023-09-07,2023-02-14,45,34,21.0,8.833333333333334,4404.34,498.6045283018868,6725.407157240623,272,1.2452830188679245
254,2023-11-16,2024-03-06,40.0,Female,Reedton,1,1,0,2023-12-11,2024-02-15,,26,4,7.0,3.7,323.6,87.45945945945947,1179.6934067572506,121,0.27027027027027023
255,2020-01-19,2020-02-28,32.0,Female,Johnsonmouth,0,0,1,,,2020-02-05,12,5,3.0,1.3333333333333333,11321.14,8490.855,7631.0,1589,13.5
256,2021-09-02,2022-03-29,49.0,Female,Haynesberg,0,0,0,,,,87,13,9.0,6.933333333333334,336.01,48.46298076923077,653.6909699489504,829,0.28846153846153844
257,2021-10-25,2024-01-09,32.0,Male,North Aaron,2,0,0,2023-02-12,,,255,29,30.0,26.866666666666667,3740.3399999999997,139.21861042183622,1877.8446359901786,178,0.3349875930521092
258,2020-06-16,2023-11-16,21.0,Male,Gonzalezhaven,0,0,1,,,2023-09-25,363,120,29.0,41.6,1547.51,37.199759615384615,501.76746371918506,232,0.07211538461538461
259,2020-09-05,2023-05-11,39.0,Male,New Randy,2,0,0,2023-01-22,,,308,121,25.0,32.6,3493.3900000000003,107.15920245398773,1445.412599044618,421,0.15337423312883436
260,2022-09-24,2023-05-07,66.0,Female,Tracifurt,0,1,0,,2023-02-22,,94,18,1.0,7.5,10226.07,1363.4759999999999,18391.19127208118,425,2.8
262,2020-06-29,2023-05-25,69.0,Female,South Emily,0,0,2,,,2022-03-28,363,139,59.0,35.333333333333336,2778.37,78.63311320754715,1060.6395897831812,407,0.08490566037735849
263,2023-07-29,2023-12-06,24.0,Male,New Timothyberg,0,0,0,,,,11,9,11.0,4.333333333333333,11310.72,2610.166153846154,35207.12134815508,212,5.0769230769230775
264,2023-01-29,2024-01-29,43.0,Male,South George,1,1,0,2023-06-29,2023-03-05,,82,21,19.0,12.166666666666666,2738.04,225.04438356164385,3035.502130429721,158,0.4109589041095891
265,2021-11-05,2022-04-04,69.0,Male,West Sharon,1,0,1,2022-01-08,,2021-11-06,64,4,14.0,5.0,2905.68,581.136,7838.629598975097,823,1.2
266,2023-08-13,2023-10-13,35.0,Female,Conwayville,1,0,0,2023-09-09,,,5,1,4.0,2.033333333333333,4031.94,1982.92131147541,7631.0,266,2.459016393442623
267,2021-08-05,2021-11-08,63.0,Male,Andersonbury,0,0,0,,,,35,9,1.0,3.1666666666666665,13630.960000000001,4304.513684210527,7631.0,970,7.2631578947368425
268,2023-04-19,2023-12-29,29.0,Male,Markview,0,1,0,,2023-08-02,,100,38,11.0,8.466666666666667,12967.96,1531.6488188976377,20659.583586365796,189,2.8346456692913384
269,2023-12-23,2024-02-18,30.0,Female,Hollyfort,0,0,0,,,,3,10,2.0,1.9,18672.23,9827.48947368421,7631.0,138,13.157894736842106
270,2023-06-25,2023-08-15,69.0,Male,East Krystalton,0,0,0,,,,23,5,3.0,1.7,8648.76,5087.505882352942,7631.0,325,8.823529411764707
271,2024-04-29,2024-05-26,64.0,Male,Williamsmouth,0,0,0,,,,5,4,1.0,0.9,11752.04,13057.822222222223,7631.0,40,24.444444444444443
272,2020-04-20,2023-10-18,50.0,Female,Colleenland,0,0,0,,,,363,74,69.04999999999927,42.53333333333333,14342.800000000001,337.21316614420067,4548.486249865847,261,0.5172413793103449
273,2021-09-18,2022-06-21,66.0,Female,Lake Kelsey,0,0,0,,,,76,13,1.0,9.2,8147.51,885.5989130434783,11945.365375063295,745,1.6304347826086958
275,2020-05-04,2021-07-16,39.0,Female,West Kayla,0,0,2,,,2020-08-11,162,40,21.0,14.6,11633.48,796.813698630137,10747.78957584974,1085,1.5068493150684932
276,2021-07-29,2023-11-16,45.0,Male,Quinnton,0,0,1,,,2023-06-17,150,80,69.04999999999927,28.0,12816.63,457.7367857142857,6174.164252498075,232,0.8214285714285714
277,2023-05-06,2024-03-29,23.0,Female,Brianport,0,0,0,,,,71,27,2.0,10.933333333333334,11713.18,1071.3274390243903,14450.557139345652,98,1.646341463414634
278,2021-10-21,2023-09-27,36.0,Male,South Vincent,1,1,2,2022-10-18,2023-03-01,2023-03-28,55,43,24.0,23.533333333333335,2902.0699999999997,123.31742209631726,1663.3620958149181,282,0.254957507082153
279,2022-11-19,2024-01-07,53.0,Female,Martinezberg,1,0,1,2023-05-20,,2024-01-05,90,31,27.0,13.8,804.2,58.27536231884058,786.044884439205,180,0.07246376811594203
280,2023-02-04,2024-02-21,18.0,Female,West Angelica,0,1,1,,2023-11-27,2023-05-01,163,29,13.0,12.733333333333333,1639.57,128.76204188481677,1736.80163118925,135,0.549738219895288
281,2020-06-07,2023-03-21,43.0,Female,West Glenda,1,0,1,2020-12-29,,2021-05-06,25,139,69.04999999999927,33.9,4833.5199999999995,142.58171091445428,1923.2076819308252,472,0.32448377581120946
282,2023-05-04,2023-10-31,49.0,Male,South Tomshire,0,0,0,,,,12,31,4.0,6.0,8459.22,1409.87,19016.974878009656,248,1.8333333333333333
283,2021-03-14,2023-02-25,22.0,Female,Port Tyrone,1,1,0,2022-01-24,2022-12-26,,103,133,19.0,23.766666666666666,11406.19,479.9238429172511,6473.433482601387,496,0.967741935483871
284,2023-01-25,2023-11-30,46.0,Male,Allisonland,0,1,0,,2023-02-15,,129,47,18.0,10.3,5173.33,502.26504854368926,6774.781937524482,218,0.7766990291262136
285,2022-01-08,2023-11-01,39.0,Female,West Jeffreyborough,0,1,1,,2023-02-11,2022-07-16,284,101,19.0,22.066666666666666,7261.71,329.08051359516617,4438.789292545973,247,0.6344410876132931
286,2024-05-23,2024-05-28,29.0,Male,Trevorbury,1,0,0,2024-05-25,,,1,1,1.0,0.16666666666666666,5939.12,35634.72,7631.0,38,78.0
287,2021-03-23,2021-05-15,36.0,Male,South Andreaside,0,1,0,,2021-04-14,,16,4,3.0,1.7666666666666666,6496.65,3677.3490566037735,7631.0,1147,3.9622641509433962
288,2023-06-21,2023-09-01,43.0,Male,Lancemouth,0,0,1,,,2023-08-11,34,7,4.0,2.4,1123.76,468.23333333333335,6315.746513541478,308,0.8333333333333334
289,2021-08-17,2023-02-23,43.0,Female,North Kayla,0,1,0,,2022-03-30,,267,90,33.0,18.5,6456.6,349.00540540540544,4707.545395592623,498,0.4864864864864865
290,2020-02-16,2022-09-18,30.0,Female,Parkerstad,0,0,1,,,2022-07-18,363,139,42.0,31.5,3798.66,120.59238095238095,1626.6054877760353,656,0.25396825396825395
291,2024-02-13,2024-02-21,41.0,Female,Christophertown,0,0,1,,,2024-02-14,2,1,1.0,0.26666666666666666,6383.59,23938.4625,7631.0,135,45.0
292,2022-02-23,2022-03-08,61.0,Female,Richberg,1,0,2,2022-03-04,,2022-03-05,1,1,1.0,0.43333333333333335,2653.12,6122.584615384615,7631.0,850,9.23076923076923
293,2023-04-30,2023-10-22,40.0,Female,Parkside,0,0,0,,,,47,32,15.0,5.833333333333333,12359.09,2118.701142857143,28578.01528348333,257,3.771428571428572
294,2022-05-21,2023-05-11,28.0,Female,Rhodesmouth,0,0,2,,,2023-03-19,138,70,31.0,11.833333333333334,13129.2,1109.5098591549295,14965.579179962215,421,1.6901408450704225
295,2023-01-11,2023-07-29,49.0,Male,Jameston,1,1,0,2023-06-11,2023-06-29,,69,16,16.0,6.633333333333334,7550.23,1138.2256281407033,15352.910676770565,342,2.1105527638190953
296,2020-02-11,2021-02-26,48.0,Female,New William,0,2,0,,2020-12-29,,81,14,5.0,12.7,3741.31,294.59133858267717,3973.583440392383,1225,0.6299212598425197
297,2021-06-07,2024-03-22,57.0,Male,East Eric,1,0,2,2022-06-21,,2024-01-07,363,83,61.0,33.96666666666667,146.49,4.312757605495584,58.17245777174818,105,0.02944062806673209
298,2023-03-25,2024-01-13,49.0,Male,New Cynthia,0,0,0,,,,95,48,17.0,9.8,454.72,46.4,625.8645366875302,174,0.1020408163265306
