customer_id,join_date,last_purchase_date,age,gender,location,responded_to_Buy_One_Get_One,responded_to_Discount,responded_to_Free_Shipping,Buy_One_Get_One_response_date,Discount_response_date,Free_Shipping_response_date,number_of_site_visits,number_of_emails_opened,number_of_clicks
275,2020-05-04,2021-07-16,39.0,Female,West Kayla,0,0,2,,,2020-08-11,162,40,21.0
276,2021-07-29,2023-11-16,45.0,Male,Quinnton,0,0,1,,,2023-06-17,150,80,69.04999999999927
277,2023-05-06,2024-03-29,23.0,Female,Brianport,0,0,0,,,,71,27,2.0
278,2021-10-21,2023-09-27,36.0,Male,South Vincent,1,1,2,2022-10-18,2023-03-01,2023-03-28,55,43,24.0
279,2022-11-19,2024-01-07,53.0,Female,Martinezberg,1,0,1,2023-05-20,,2024-01-05,90,31,27.0
280,2023-02-04,2024-02-21,18.0,Female,West Angelica,0,1,1,,2023-11-27,2023-05-01,163,29,13.0
281,2020-06-07,2023-03-21,43.0,Female,West Glenda,1,0,1,2020-12-29,,2021-05-06,25,139,69.04999999999927
282,2023-05-04,2023-10-31,49.0,Male,South Tomshire,0,0,0,,,,12,31,4.0
283,2021-03-14,2023-02-25,22.0,Female,Port Tyrone,1,1,0,2022-01-24,2022-12-26,,103,133,19.0
284,2023-01-25,2023-11-30,46.0,Male,Allisonland,0,1,0,,2023-02-15,,129,47,18.0
285,2022-01-08,2023-11-01,39.0,Female,West Jeffreyborough,0,1,1,,2023-02-11,2022-07-16,284,101,19.0
286,2024-05-23,2024-05-28,29.0,Male,Trevorbury,1,0,0,2024-05-25,,,1,1,1.0
287,2021-03-23,2021-05-15,36.0,Male,South Andreaside,0,1,0,,2021-04-14,,16,4,3.0
288,2023-06-21,2023-09-01,43.0,Male,Lancemouth,0,0,1,,,2023-08-11,34,7,4.0
289,2021-08-17,2023-02-23,43.0,Female,North Kayla,0,1,0,,2022-03-30,,267,90,33.0
290,2020-02-16,2022-09-18,30.0,Female,Parkerstad,0,0,1,,,2022-07-18,363,139,42.0
291,2024-02-13,2024-02-21,41.0,Female,Christophertown,0,0,1,,,2024-02-14,2,1,1.0
292,2022-02-23,2022-03-08,61.0,Female,Richberg,1,0,2,2022-03-04,,2022-03-05,1,1,1.0
293,2023-04-30,2023-10-22,40.0,Female,Parkside,0,0,0,,,,47,32,15.0
294,2022-05-21,2023-05-11,28.0,Female,Rhodesmouth,0,0,2,,,2023-03-19,138,70,31.0
295,2023-01-11,2023-07-29,49.0,Male,Jameston,1,1,0,2023-06-11,2023-06-29,,69,16,16.0
296,2020-02-11,2021-02-26,48.0,Female,New William,0,2,0,,2020-12-29,,81,14,5.0
297,2021-06-07,2024-03-22,57.0,Male,East Eric,1,0,2,2022-06-21,,2024-01-07,363,83,61.0
298,2023-03-25,2024-01-13,49.0,Male,New Cynthia,0,0,0,,,,95,48,17.0
299,2020-05-10,2022-12-23,49.0,Male,Davisborough,1,0,1,2022-03-10,,2021-01-30,276,105,39.0
300,2022-02-18,2022-05-10,47.0,Male,Port Lauraton,1,0,0,2022-05-05,,,18,15,1.0
301,2023-09-16,2023-11-05,37.0,Male,South Mark,2,1,0,2023-09-24,2023-09-17,,24,6,1.0
302,2023-05-08,2023-06-29,25.0,Female,Dennisborough,0,1,0,,2023-06-22,,16,7,3.0
303,2023-03-07,2024-01-16,29.0,Male,East Sarah,1,0,0,2023-05-01,,,81,60,6.0
304,2023-12-24,2024-03-07,52.0,Female,South Brandonside,0,0,2,,,2024-03-01,3,5,3.0
305,2023-01-24,2024-04-25,48.0,Female,Port Jason,0,0,1,,,2023-09-15,68,52,29.0
306,2021-01-08,2023-10-30,68.0,Male,Taylorchester,0,1,1,,2022-01-03,2022-04-04,61,71,47.0
307,2024-01-28,2024-02-04,43.0,Female,East Williammouth,0,1,0,,2024-01-30,,1,1,1.0
308,2020-01-16,2021-10-17,63.0,Female,Timothyville,0,2,0,,2021-08-27,,219,3,7.0
309,2020-09-28,2022-02-14,31.0,Male,Stephanieside,3,0,1,2021-12-21,,2021-04-11,41,42,37.0
310,2023-11-09,2024-05-17,43.0,Female,Lake Heatherville,0,1,2,,2024-02-04,2024-04-29,7,17,15.0
311,2022-06-05,2023-01-19,38.0,Male,Michaelborough,0,1,0,,2022-12-21,,36,24,12.0
312,2021-09-22,2023-11-13,20.0,Male,Jeffreyshire,0,1,1,,2022-09-05,2022-01-10,340,127,4.0
313,2021-07-24,2022-05-04,30.0,Male,Danielland,0,0,0,,,,49,13,8.0
314,2020-04-29,2022-07-11,31.0,Female,New Aaron,0,0,0,,,,95,106,17.0
316,2022-08-23,2024-04-09,25.0,Male,Lake Sarahview,0,0,0,,,,193,59,36.0
317,2024-04-01,2024-05-24,34.0,Male,Gregorychester,0,1,0,,2024-05-05,,6,3,3.0
318,2023-08-19,2024-05-02,19.0,Male,Autumnborough,0,0,0,,,,89,45,23.0
319,2023-01-17,2023-11-01,61.0,Female,Port Juan,0,0,1,,,2023-05-29,126,28,8.0
320,2022-07-30,2024-04-13,44.0,Female,East Christopherburgh,0,0,0,,,,266,20,15.0
322,2023-12-06,2024-04-30,36.0,Male,Wesleyborough,2,0,1,2024-01-27,,2024-04-07,71,26,4.0
323,2020-06-19,2023-10-30,37.0,Female,Brendaburgh,0,0,2,,,2023-03-14,59,139,69.04999999999927
325,2022-05-13,2023-12-30,69.0,Female,North Lisa,0,0,1,,,2022-08-10,250,118,2.0
326,2020-12-31,2021-09-16,43.0,Male,East Michellemouth,1,1,1,2021-01-31,2021-04-24,2021-07-17,83,23,18.0
327,2022-08-11,2023-07-19,43.0,Male,Jacksonview,0,2,1,,2023-06-08,2023-07-12,141,29,10.0
328,2021-04-20,2021-06-06,27.0,Female,South Ronald,0,0,0,,,,19,4,1.0
329,2020-07-03,2021-04-02,52.0,Female,Lake Stephaniefurt,0,2,0,,2020-12-31,,48,33,6.0
330,2020-07-17,2022-10-14,64.0,Male,Lake Michele,1,0,0,2022-06-16,,,314,92,8.0
331,2024-05-18,2024-05-25,39.0,Female,Allenfort,1,0,0,2024-05-23,,,1,1,1.0
332,2023-08-12,2024-02-29,47.0,Female,West Lisa,0,0,2,,,2023-10-09,15,10,10.0
333,2020-07-29,2021-01-21,50.0,Male,Rileyside,1,0,1,2020-08-03,,2020-11-09,83,14,12.0
334,2022-10-31,2024-02-13,60.0,Female,South Christopher,2,0,0,2023-12-24,,,109,81,18.0
335,2022-03-12,2023-02-16,23.0,Male,West Dustinville,2,1,0,2022-09-11,2022-03-26,,23,53,1.0
336,2020-05-27,2021-11-22,50.0,Female,Barnettton,0,0,0,,,,20,9,18.0
337,2020-05-06,2023-06-27,68.0,Female,Port Barbara,0,0,1,,,2021-10-25,22,139,69.04999999999927
339,2021-10-12,2022-08-14,38.0,Male,New John,0,0,1,,,2021-12-01,80,32,7.0
340,2020-08-27,2023-10-12,32.0,Female,Lake Maryburgh,0,1,1,,2022-09-20,2021-12-13,221,71,13.0
341,2021-11-27,2023-09-23,61.0,Male,Rivasbury,0,0,1,,,2022-12-16,241,73,47.0
342,2022-06-05,2024-01-26,22.0,Male,Port Christopherbury,0,1,1,,2023-01-06,2023-06-13,266,18,38.0
343,2020-10-17,2023-06-07,28.0,Male,Christopherfort,0,2,0,,2021-03-19,,49,53,39.0
344,2023-06-08,2023-08-31,43.0,Female,East Amandamouth,0,0,0,,,,4,5,3.0
345,2021-02-13,2021-11-26,56.0,Female,East Louis,0,0,0,,,,18,52,3.0
346,2022-07-19,2022-09-17,66.0,Male,Quinnfort,0,1,0,,2022-08-31,,9,6,5.0
347,2020-05-25,2022-08-27,43.0,Male,Pamtown,0,1,1,,2021-07-05,2020-11-30,274,1,18.0
348,2022-05-28,2023-12-04,21.0,Female,Courtneybury,0,0,1,,,2023-02-05,32,67,4.0
349,2022-02-16,2022-09-10,50.0,Female,East Annetteland,0,0,1,,,2022-06-06,37,34,15.0
350,2020-11-27,2023-10-13,29.0,Male,Lake Jefferychester,0,0,1,,,2022-07-28,311,139,67.0
351,2024-04-06,2024-04-16,23.0,Male,South Denise,0,1,0,,2024-04-14,,3,1,1.0
352,2021-06-29,2022-10-24,68.0,Male,North Donnatown,1,1,1,2022-06-01,2022-02-10,2022-06-26,107,55,18.0
353,2022-10-06,2022-11-24,48.0,Male,South Patriciamouth,0,1,0,,2022-11-09,,8,2,1.0
354,2024-05-29,2024-05-29,30.0,Female,Martintown,1,0,0,2024-05-29,,,1,1,1.0
355,2022-09-04,2023-03-20,29.0,Female,East Marktown,0,0,0,,,,55,26,17.0
356,2021-02-22,2023-06-03,55.0,Female,Kaitlynview,2,0,0,2022-12-21,,,207,18,2.0
357,2023-07-11,2024-05-28,58.0,Female,North Bryanland,0,1,0,,2024-03-25,,116,18,14.0
358,2023-06-09,2024-01-02,52.0,Male,South Michaelside,0,0,1,,,2023-07-22,64,28,17.0
359,2022-01-06,2023-08-13,36.0,Male,Port Gregory,0,0,1,,,2022-02-06,160,3,14.0
360,2023-03-24,2023-10-07,19.0,Male,Lake Brentmouth,0,1,0,,2023-05-30,,71,23,12.0
361,2022-02-20,2023-01-14,34.0,Female,Martinville,1,0,0,2022-04-06,,,147,14,11.0
362,2021-12-21,2023-04-16,18.0,Male,Port Laura,0,2,0,,2022-10-14,,230,70,44.0
363,2022-07-13,2023-05-10,69.0,Female,Davistown,0,1,1,,2022-09-25,2023-01-04,94,23,9.0
364,2021-06-18,2024-04-13,53.0,Female,Jonestown,1,1,1,2024-03-19,2021-10-20,2024-02-11,363,132,52.0
366,2021-01-26,2022-02-20,68.0,Female,Blaketown,0,2,0,,2022-02-03,,53,71,20.0
367,2022-09-30,2024-02-14,28.0,Male,Justinborough,0,0,0,,,,28,52,4.0
368,2021-05-20,2023-05-07,60.0,Female,Moyerville,1,0,0,2023-03-31,,,351,36,48.0
369,2022-04-15,2022-10-23,21.0,Female,Jayfort,0,1,0,,2022-06-16,,45,29,5.0
370,2020-01-16,2024-03-30,49.0,Male,West Desireetown,0,0,1,,,2023-10-04,363,139,69.04999999999927
371,2021-01-21,2022-07-23,69.0,Male,West Isabella,0,0,1,,,2022-07-19,195,32,16.0
372,2022-10-24,2024-03-24,65.0,Female,Youngland,2,0,1,2023-06-20,,2023-04-29,120,51,27.0
373,2022-07-24,2023-12-29,55.0,Female,West Tiffanybury,1,1,0,2023-07-07,2023-12-17,,85,77,37.0
374,2022-04-07,2022-12-30,43.0,Female,Danielmouth,0,3,0,,2022-11-26,,44,37,18.0
375,2020-12-27,2023-02-03,39.0,Female,Villashire,0,0,0,,,,193,120,43.0
376,2023-02-15,2023-06-25,35.0,Female,Lake Ronald,2,1,1,2023-05-07,2023-06-23,2023-04-25,17,13,9.0
377,2021-04-11,2023-02-24,59.0,Male,South Brandon,1,0,0,2021-08-18,,,324,57,49.0
378,2023-02-09,2023-12-11,27.0,Male,North Marvin,0,0,0,,,,70,36,24.0
379,2022-09-27,2022-11-30,60.0,Male,East Kyle,0,0,1,,,2022-10-20,7,7,5.0
380,2022-06-13,2023-10-22,27.0,Female,East Jennifershire,0,1,0,,2023-10-13,,92,38,4.0
381,2021-12-30,2024-04-01,51.0,Male,Debraview,2,0,0,2024-02-06,,,363,99,55.0
383,2020-06-13,2023-09-25,63.0,Female,Higginsborough,0,1,1,,2022-04-20,2021-01-29,363,138,30.0
384,2021-07-31,2022-12-19,67.0,Male,South Raymond,2,1,0,2022-10-20,2022-03-13,,54,94,47.0
385,2022-03-19,2024-03-21,19.0,Female,New Tara,1,1,0,2022-10-15,2022-07-28,,19,33,69.04999999999927
386,2021-03-10,2023-02-01,25.0,Female,North Jenny,1,0,0,2022-06-06,,,41,129,16.0
387,2021-01-20,2022-09-20,43.0,Female,South Luis,0,0,0,,,,188,17,27.0
389,2020-01-16,2020-05-28,51.0,Male,Port Victoria,0,1,0,,2020-02-17,,27,9,6.0
391,2021-02-26,2023-09-16,43.0,Male,Kington,0,1,0,,2023-05-01,,102,139,69.04999999999927
392,2022-12-17,2023-04-17,59.0,Female,New Loritown,0,1,0,,2023-01-12,,40,15,9.0
393,2022-05-06,2024-05-05,27.0,Female,North Derekborough,1,1,0,2022-09-20,2023-09-13,,131,93,11.0
394,2023-06-01,2024-02-11,64.0,Female,East Georgeborough,0,0,0,,,,82,8,17.0
395,2022-09-06,2023-02-16,24.0,Male,Mirandatown,0,0,0,,,,54,13,12.0
396,2021-05-04,2022-05-17,43.0,Female,West Chrisburgh,0,2,0,,2022-04-06,,162,62,25.0
397,2023-10-13,2024-02-11,41.0,Female,Porterview,0,1,0,,2024-01-25,,13,22,6.0
398,2022-05-11,2023-12-16,52.0,Female,Ryanmouth,0,0,0,,,,44,8,22.0
400,2021-01-02,2021-07-12,62.0,Male,Port Caseyberg,0,0,0,,,,73,19,18.0
401,2023-09-01,2024-04-20,21.0,Male,North Melissaton,1,0,1,2023-12-18,,2023-09-19,24,43,13.0
402,2023-02-13,2023-07-16,68.0,Female,New Kimberly,1,0,0,2023-06-21,,,42,17,5.0
403,2020-03-10,2023-11-20,62.0,Male,Mariachester,0,1,0,,2021-12-22,,363,106,56.0
404,2023-01-10,2023-07-11,51.0,Male,Lake Stacystad,0,1,0,,2023-01-31,,68,17,9.0
405,2021-02-25,2023-03-07,64.0,Male,South Alexandraview,0,0,0,,,,198,117,24.0
406,2023-11-21,2024-04-18,18.0,Female,Lake Kristine,1,1,0,2024-02-22,2024-03-20,,64,16,8.0
407,2021-11-18,2022-01-25,63.0,Female,Port Dustin,0,1,0,,2021-11-29,,6,6,4.0
408,2021-01-27,2023-03-11,51.0,Female,Nathanberg,0,0,0,,,,25,61,69.04999999999927
409,2020-07-19,2023-10-08,49.0,Female,Fletcherstad,0,0,1,,,2020-10-12,132,84,14.0
410,2023-11-14,2024-01-30,43.0,Female,East Kevinmouth,2,0,0,2024-01-28,,,7,8,1.0
411,2024-02-23,2024-05-11,68.0,Male,Lake Brandy,0,0,0,,,,4,9,1.0
412,2023-01-13,2023-10-19,66.0,Male,Emilyland,0,0,0,,,,3,42,24.0
413,2020-04-04,2020-08-06,19.0,Female,Lake William,0,1,0,,2020-04-11,,26,20,1.0
414,2021-07-30,2023-01-02,21.0,Female,East Aimee,0,0,0,,,,129,81,33.0
415,2023-10-10,2024-01-04,43.0,Male,South Elizabeth,1,1,0,2023-11-29,2024-01-03,,37,11,6.0
416,2022-10-17,2023-07-14,53.0,Male,Carolland,0,0,0,,,,122,31,13.0
417,2023-08-02,2024-04-19,63.0,Male,Hodgestad,0,1,1,,2023-10-24,2024-02-10,73,37,16.0
418,2020-04-24,2023-09-01,55.0,Male,South Janetside,0,0,1,,,2020-12-07,47,139,69.04999999999927
419,2021-04-19,2023-06-22,19.0,Male,Port Laura,1,2,0,2023-03-20,2022-05-12,,233,17,52.0
420,2020-05-28,2022-06-03,38.0,Male,Georgefurt,1,1,0,2021-12-28,2020-10-19,,198,117,31.0
421,2022-11-23,2023-12-29,31.0,Female,Sarahville,0,0,0,,,,85,65,22.0
422,2022-03-20,2022-07-26,34.0,Female,Port Kimberlychester,1,1,0,2022-06-08,2022-07-14,,45,3,1.0
423,2021-02-14,2023-04-28,34.0,Male,Murraystad,0,0,0,,,,39,62,53.0
424,2021-06-02,2021-06-02,25.0,Female,Buchananborough,1,0,1,2021-06-02,,2021-06-02,1,1,1.0
425,2023-01-08,2023-01-22,37.0,Male,Stephanieland,1,0,0,2023-01-08,,,3,1,1.0
426,2022-03-03,2024-04-08,49.0,Male,Warrenbury,1,0,1,2023-11-05,,2022-05-25,31,115,4.0
427,2020-02-12,2021-06-05,36.0,Female,Ryanhaven,0,0,0,,,,218,45,23.0
428,2023-09-28,2023-12-19,28.0,Male,Jillshire,1,0,1,2023-10-31,,2023-11-02,11,2,1.0
429,2022-11-25,2024-03-01,39.0,Male,South Martinfurt,1,0,0,2023-11-07,,,146,91,24.0
431,2024-03-25,2024-04-01,23.0,Female,Wrightfurt,0,1,0,,2024-03-30,,1,1,1.0
432,2022-04-12,2023-03-21,53.0,Female,Lake Daniel,1,2,0,2022-04-28,2022-06-17,,10,66,2.0
433,2020-04-14,2023-03-22,47.0,Male,North Thomasshire,0,1,1,,2022-01-12,2022-01-17,305,139,69.04999999999927
434,2020-10-07,2021-07-16,29.0,Female,Sarahburgh,0,1,0,,2021-05-09,,42,33,27.0
435,2022-02-21,2023-06-08,56.0,Male,Port Jackland,0,0,0,,,,183,66,6.0
436,2020-02-11,2022-01-19,27.0,Male,Lake Jennafort,0,0,0,,,,306,11,42.0
437,2021-06-12,2023-06-10,52.0,Female,Mcguirestad,1,0,1,2023-03-31,,2021-09-22,221,100,30.0
438,2021-10-21,2022-04-06,23.0,Male,Larryshire,0,0,0,,,,4,9,6.0
439,2022-12-23,2024-03-04,61.0,Male,Thomasview,1,0,1,2023-04-12,,2023-04-20,84,27,7.0
440,2024-05-10,2024-05-29,37.0,Male,West Andreatown,2,0,0,2024-05-27,,,1,2,1.0
441,2020-07-27,2023-03-02,41.0,Male,Lisaborough,0,0,1,,,2021-05-25,363,7,55.0
442,2020-02-18,2024-02-14,43.0,Female,Lake Williambury,0,1,0,,2021-08-24,,363,139,35.0
443,2023-06-28,2023-11-17,51.0,Male,Bentonview,0,1,0,,2023-10-24,,55,20,10.0
444,2023-03-29,2023-06-19,66.0,Female,East Rickymouth,0,0,0,,,,34,5,3.0
445,2022-08-30,2022-10-04,48.0,Male,Jacobstad,1,0,0,2022-09-10,,,5,1,2.0
446,2023-07-06,2024-01-07,61.0,Male,Hernandezstad,1,1,0,2023-11-22,2023-09-26,,33,12,5.0
447,2020-11-22,2022-05-17,37.0,Male,Francisfurt,1,0,1,2021-07-07,,2021-06-24,62,41,33.0
448,2021-11-16,2023-02-23,33.0,Male,Lake Amy,0,0,0,,,,5,15,44.0
449,2023-04-29,2023-06-19,52.0,Male,Lake Laura,1,0,0,2023-05-19,,,12,1,3.0
450,2020-01-01,2022-09-13,23.0,Male,South Christopherborough,0,0,0,,,,363,129,56.0
451,2020-08-19,2022-09-06,43.0,Female,Donaldberg,0,0,0,,,,178,6,59.0
452,2021-12-05,2024-05-19,43.0,Male,Lake Tracy,2,1,0,2023-09-17,2024-01-19,,235,42,46.0
453,2020-03-24,2023-08-16,39.0,Male,South Sean,1,0,0,2022-10-24,,,114,71,8.0
455,2023-07-28,2024-05-16,57.0,Female,Bellville,0,0,0,,,,1,45,9.0
456,2024-01-16,2024-02-17,22.0,Male,Hartport,2,1,0,2024-01-31,2024-01-24,,13,3,2.0
457,2021-08-04,2022-01-05,44.0,Female,Riveramouth,0,1,1,,2021-12-28,2021-09-25,21,23,5.0
459,2020-12-01,2021-04-02,34.0,Female,Ramosmouth,0,1,0,,2021-02-20,,3,23,11.0
460,2023-03-04,2024-04-15,37.0,Male,Butlerland,0,0,1,,,2023-05-14,136,36,26.0
461,2020-05-29,2023-10-02,18.0,Female,New Sandramouth,1,1,0,2023-05-28,2022-06-18,,363,139,69.04999999999927
462,2022-05-04,2024-05-01,63.0,Female,Samanthaborough,0,0,1,,,2022-10-25,190,100,45.0
463,2023-08-19,2024-05-03,60.0,Male,Woodwardton,0,0,0,,,,103,7,5.0
465,2021-09-24,2023-08-29,30.0,Female,Nortonborough,0,0,0,,,,245,27,44.0
467,2020-02-19,2022-10-05,53.0,Male,South Anthonyshire,1,0,1,2021-09-19,,2022-06-14,309,131,69.04999999999927
469,2020-08-19,2022-06-12,49.0,Male,New Duaneshire,0,0,2,,,2021-12-01,264,90,34.0
470,2022-05-11,2022-12-11,42.0,Female,South Austinfort,1,0,0,2022-08-17,,,44,4,15.0
471,2021-07-28,2022-05-07,34.0,Female,West Crystal,0,0,0,,,,74,22,17.0
472,2024-01-09,2024-01-25,48.0,Male,New Mckenzie,0,0,0,,,,6,2,1.0
473,2022-11-02,2024-05-02,44.0,Male,Juanport,1,1,0,2023-05-01,2023-11-01,,162,53,9.0
474,2020-03-07,2022-07-19,33.0,Male,Darrellton,1,0,0,2020-10-16,,,214,128,9.0
475,2021-03-18,2023-08-11,54.0,Male,Port Josephstad,0,1,0,,2022-09-24,,346,139,69.04999999999927
476,2021-10-30,2023-07-29,33.0,Male,New George,0,0,0,,,,169,17,43.0
477,2022-03-28,2024-01-31,45.0,Female,New Sara,0,0,1,,,2022-11-22,289,15,52.0
478,2021-03-07,2023-08-21,38.0,Male,New Justinfort,2,0,0,2022-03-21,,,260,77,15.0
479,2022-07-15,2023-09-20,58.0,Male,Port Katrinafort,0,1,0,,2022-07-15,,88,54,34.0
480,2024-02-19,2024-04-10,43.0,Female,Powellborough,0,1,0,,2024-03-24,,17,6,4.0
481,2022-07-05,2023-12-16,69.0,Female,Wrightville,0,0,1,,,2023-05-20,250,42,6.0
482,2021-03-13,2022-12-05,43.0,Male,Clarenceview,1,1,2,2021-12-30,2022-08-25,2022-08-07,165,23,30.0
483,2020-12-15,2022-05-08,33.0,Female,Port Mitchell,2,0,0,2022-02-25,,,40,7,36.0
484,2022-05-02,2022-07-11,62.0,Female,Justinland,1,3,0,2022-06-14,2022-07-09,,10,9,2.0
485,2021-02-04,2021-08-22,67.0,Female,Terryfort,1,1,0,2021-02-16,2021-05-14,,83,8,3.0
486,2024-03-15,2024-05-16,39.0,Female,Conradbury,0,1,0,,2024-05-08,,12,8,1.0
487,2020-07-04,2021-03-29,43.0,Male,South Charles,2,0,0,2020-10-14,,,12,12,14.0
488,2023-11-03,2023-11-07,59.0,Male,East Donna,0,1,0,,2023-11-06,,1,1,1.0
489,2023-06-06,2023-12-27,29.0,Female,Lake Robert,0,1,1,,2023-12-14,2023-09-11,2,36,17.0
490,2021-12-06,2022-06-18,41.0,Male,Shelbyhaven,1,0,2,2022-05-21,,2022-04-26,33,22,5.0
491,2021-06-12,2022-10-04,67.0,Female,Lorimouth,2,0,0,2021-11-16,,,124,26,40.0
492,2020-11-02,2022-03-07,18.0,Female,North Tiffanyport,0,0,1,,,2021-11-30,123,42,9.0
493,2021-12-20,2023-10-16,43.0,Female,Colleenborough,0,0,0,,,,214,19,42.0
494,2023-12-27,2024-01-30,43.0,Male,Christinefort,0,0,0,,,,7,2,1.0
496,2020-01-13,2022-05-25,43.0,Male,Alexisbury,0,3,1,,2021-04-17,2021-06-10,272,119,8.0
497,2022-10-30,2023-03-20,49.0,Male,Port Courtney,2,1,0,2023-01-16,2022-12-16,,35,6,7.0
498,2021-12-12,2022-11-19,21.0,Female,Garzaside,1,0,0,2022-05-03,,,169,54,1.0
499,2023-11-05,2024-02-06,39.0,Female,Lake Pennyshire,0,0,1,,,2024-01-13,38,15,5.0
500,2021-10-17,2023-09-21,47.0,Male,Kimstad,0,0,0,,,,327,73,48.0
501,2021-05-14,2023-07-26,63.0,Male,East Lindseybury,0,0,1,,,2023-07-03,6,134,21.0
502,2022-12-20,2024-05-23,40.0,Male,Markborough,0,0,0,,,,20,27,29.0
503,2022-03-05,2022-10-16,39.0,Female,Littleport,0,2,2,,2022-10-07,2022-10-15,78,20,20.0
505,2022-06-15,2022-06-29,54.0,Male,East Elizabeth,0,2,0,,2022-06-20,,5,1,1.0
506,2023-08-16,2023-12-19,43.0,Male,Lake Anthonytown,1,0,1,2023-09-08,,2023-11-29,10,8,9.0
507,2021-11-07,2023-06-24,54.0,Female,Samanthahaven,0,1,0,,2021-12-15,,252,66,45.0
508,2020-05-10,2020-10-05,41.0,Male,Nancyville,1,1,1,2020-08-25,2020-08-04,2020-09-29,53,15,3.0
509,2023-07-20,2023-10-04,38.0,Male,East Elizabeth,0,1,0,,2023-09-09,,4,14,6.0
510,2021-05-12,2023-08-12,37.0,Female,Lake Michael,2,0,0,2022-12-28,,,150,89,1.0
511,2020-04-08,2023-11-17,64.0,Male,West Randy,0,1,0,,2023-09-18,,184,133,2.0
512,2021-06-18,2024-04-19,21.0,Male,Michelleberg,0,0,0,,,,256,139,69.04999999999927
513,2021-01-04,2022-06-20,39.0,Female,South Peter,0,1,0,,2021-04-14,,220,55,33.0
514,2020-10-31,2022-01-15,50.0,Male,North Coreyfort,0,0,0,,,,13,14,7.0
515,2020-06-10,2024-02-05,41.0,Female,Lake Jeffrey,2,1,0,2023-02-22,2021-07-20,,30,20,33.0
516,2020-05-27,2022-12-03,43.0,Female,Martinville,1,0,0,2021-11-29,,,51,139,12.0
517,2023-09-03,2023-12-11,40.0,Male,Montesburgh,1,0,1,2023-09-19,,2023-09-08,34,15,4.0
518,2021-12-13,2022-04-06,54.0,Female,Annville,0,0,0,,,,48,9,4.0
519,2020-04-15,2021-10-26,24.0,Male,Lynchland,0,1,0,,2021-07-24,,60,78,5.0
520,2024-04-20,2024-05-25,42.0,Male,Lake Dana,1,0,0,2024-05-12,,,11,1,1.0
521,2020-08-13,2021-04-25,68.0,Male,East Christophermouth,0,2,1,,2021-02-16,2020-11-30,109,2,2.0
522,2022-12-25,2023-03-29,50.0,Male,Jefferyfort,0,0,0,,,,39,16,2.0
523,2022-03-30,2023-02-27,19.0,Male,Lake Cindy,1,1,0,2023-01-05,2022-05-29,,165,10,19.0
524,2023-06-24,2024-02-29,18.0,Female,Danielfurt,0,0,0,,,,115,2,23.0
525,2022-02-23,2023-06-01,45.0,Female,East Nicholasville,1,0,2,2022-06-25,,2023-05-21,82,78,33.0
526,2022-08-28,2022-12-08,63.0,Female,Denisebury,1,0,2,2022-09-28,,2022-12-07,15,12,1.0
527,2020-04-20,2024-04-24,46.0,Male,Keithshire,0,0,2,,,2022-10-27,363,25,69.04999999999927
528,2024-04-06,2024-05-15,61.0,Male,Lake Kenneth,1,0,1,2024-04-18,,2024-04-22,13,3,2.0
529,2022-05-22,2024-05-26,36.0,Female,East Brianna,1,0,0,2023-05-20,,,297,125,27.0
530,2021-11-24,2023-09-09,64.0,Female,Katrinashire,1,1,0,2022-08-07,2023-04-07,,46,51,4.0
531,2023-06-22,2024-05-27,24.0,Male,West Marisa,0,1,0,,2023-08-18,,85,47,31.0
532,2024-02-20,2024-05-02,29.0,Female,East Kaylaville,0,1,1,,2024-03-10,2024-03-23,13,1,4.0
533,2020-08-18,2023-04-19,21.0,Male,Martinezberg,1,0,0,2023-03-24,,,30,33,69.04999999999927
534,2021-01-05,2022-09-24,63.0,Female,North Christopher,2,0,0,2022-04-18,,,10,109,2.0
535,2022-02-14,2022-05-22,36.0,Female,Danielhaven,0,0,0,,,,32,7,3.0
536,2020-04-23,2023-01-08,50.0,Female,West Warren,1,1,0,2021-10-20,2022-07-29,,363,10,1.0
537,2023-02-22,2024-03-18,33.0,Male,Clarkfort,0,0,1,,,2023-11-24,165,27,34.0
538,2022-07-27,2023-08-17,46.0,Female,Davismouth,1,0,0,2023-03-01,,,57,10,16.0
539,2023-09-25,2024-04-21,20.0,Male,Port Donna,0,1,0,,2024-03-19,,65,15,4.0
540,2023-11-09,2024-03-05,53.0,Male,Davidchester,2,2,0,2024-02-11,2024-01-05,,28,19,4.0
541,2023-11-05,2024-01-12,49.0,Female,Buckleyside,0,2,0,,2024-01-02,,5,8,3.0
542,2021-07-02,2023-08-18,62.0,Male,Danielberg,0,0,0,,,,167,132,40.0
543,2024-02-09,2024-05-14,18.0,Male,East Danielland,1,0,0,2024-02-21,,,16,10,6.0
544,2021-03-06,2022-07-23,24.0,Male,Guyside,0,0,0,,,,208,50,35.0
545,2023-06-20,2023-08-04,43.0,Female,Nelsonside,0,1,0,,2023-07-28,,1,3,3.0
546,2023-05-13,2024-02-29,61.0,Female,West James,1,0,1,2023-07-03,,2023-08-02,81,31,16.0
547,2021-03-15,2023-11-24,43.0,Male,Hermanmouth,0,1,1,,2023-08-15,2023-07-25,293,60,26.0
548,2020-07-29,2020-09-27,36.0,Female,Owenshaven,2,1,0,2020-08-01,2020-09-22,,19,2,4.0
549,2023-09-02,2024-02-05,43.0,Female,West Ricky,1,0,1,2023-10-26,,2023-12-03,28,28,9.0
